pair_id,method,score,binary_label,gold_relation,hard_negative_type
hardneg_003506,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003507,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003508,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003509,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003510,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003511,morgan_ecfp90,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003512,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003513,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003514,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003515,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003516,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003517,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003518,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003519,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003520,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003521,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003522,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003523,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003524,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003525,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003526,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003527,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003528,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003529,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003530,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003531,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003532,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003533,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003534,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003535,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003536,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003537,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003538,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003539,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003540,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003541,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003542,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003543,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003544,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003545,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003546,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003547,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003548,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003549,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003550,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003551,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003552,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003553,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003554,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003555,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003556,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003557,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003558,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003559,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003560,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003561,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003562,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003563,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003564,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003565,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003566,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003567,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003568,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003569,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003570,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003571,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003572,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003573,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003574,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003575,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003576,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003577,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003578,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003579,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003580,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003581,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003582,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003583,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003584,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003585,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003586,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003587,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003588,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003589,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003590,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003591,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003592,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003593,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003594,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003595,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003596,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003597,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003598,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003599,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003600,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003601,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003602,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003603,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003604,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003605,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003606,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003607,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003608,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003609,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003610,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003611,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003612,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003613,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003614,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003615,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003616,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003617,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003618,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003619,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003620,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003621,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003622,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003623,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003624,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003625,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003626,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003627,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003628,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003629,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003630,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003631,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003632,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003633,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003634,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003635,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003636,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003637,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003638,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003639,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003640,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003641,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003642,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003643,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003644,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003645,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003646,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003647,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003648,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003649,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003650,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003651,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003652,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003653,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003654,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003655,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003656,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003657,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003658,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003659,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003660,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003661,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003662,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003663,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003664,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003665,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003666,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003667,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003668,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003669,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003670,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003671,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003672,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003673,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003674,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003675,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003676,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003677,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003678,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003679,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003680,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003681,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003682,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003683,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003684,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003685,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003686,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003687,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003688,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003689,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003690,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003691,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003692,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003693,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003694,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003695,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003696,morgan_ecfp90,1.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003697,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003698,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003699,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003700,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003701,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003702,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003703,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003704,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003705,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003706,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003707,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003708,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003709,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003710,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003711,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003712,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003713,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003714,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003715,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003716,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003717,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003718,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003719,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003720,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003721,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003722,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003723,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003724,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003725,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003726,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003727,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003728,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003729,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003730,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003731,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003732,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003733,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003734,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003735,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003736,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003737,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003738,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003739,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003740,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003741,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003742,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003743,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003744,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003745,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003746,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003747,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003748,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003749,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003750,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003751,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003752,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003753,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003754,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003755,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003756,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003757,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003758,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003759,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003760,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003761,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003762,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003763,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003764,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003765,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003766,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003767,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003768,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003769,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003770,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003771,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003772,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003773,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003774,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003775,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003776,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003777,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003778,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003779,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003780,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003781,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003782,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003783,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003784,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003785,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003786,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003787,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003788,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003789,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003790,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003791,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003792,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003793,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003794,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003795,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003796,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003797,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003798,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003799,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003800,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003801,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003802,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003803,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003804,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003805,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003806,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003807,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003808,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003809,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003810,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003811,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003812,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003813,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003814,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003815,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003816,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003817,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003818,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003819,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003820,morgan_ecfp90,0.0,0,none,activity_cliff_same_task_opposite_label
hardneg_003821,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003822,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003823,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003824,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
hardneg_003825,morgan_ecfp90,1.0,0,none,ecfp_tanimoto_ge_0_90
