pair_id,query_id,target_id,query_smiles,target_smiles,query_inchi_formula,target_inchi_formula,query_heavy_atoms_from_formula,target_heavy_atoms_from_formula,selection_source,pred_exact,pred_parent,pred_stereo,pred_tautomer,pred_family
chembl_obvious_negative_0135,2394796,1576259,Clc1ccccc1C(CNc1ncnc2sccc12)N1CCCC1,CC(C)C(O)CCC(C)C(O)CCC(C)C(CCC(O)C(C)CCC(O)C(C)CCC(OCCCCc1cn(CCCCCC(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(N)=O)nn1)C(C)C)OCCCCc1cn(CCCCCC(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(N)=O)nn1,C18H19ClN4S,C118H178N28O16,24,162,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0136,2481534,653036,CN(CCC#N)c1nc(N(C)[C@H]2C[C@H]3CC[C@@H](C2)N3C)nc2ccccc12,C=CC[N+](C)(C)Cc1cccc(OC)c1,C21H28N6,C13H20NO,27,15,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0137,1880343,931199,COCc1nc(CNc2cccc(-c3nc(C)c(C)o3)c2)cs1,COc1cc(CN2CCC(n3nccc3NC(=O)CCCc3ccccc3)CC2)ccc1F,C17H19N3O2S,C26H31FN4O2,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0138,2910245,942167,Cc1ccc([C@@H](NC(=O)Cc2ccc(Cc3ccccn3)cc2)[C@@H](C)C(=O)O)cc1.Cl,COc1ccc(C(=O)NNC(=O)C2(C)CC2(Br)Br)cc1,C25H26N2O3.ClH,C13H14Br2N2O3,31,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0139,1427705,1284138,Cc1nc(N)sc1-c1csc(Nc2ccc(O)c(C(=O)O)c2)n1,CS(=O)(=O)N1CCN(CCN2CCN(Cc3cccc(Oc4ccccc4)c3)S2(=O)=O)CC1,C14H12N4O3S2,C22H30N4O5S2,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0140,1617136,389827,CCOC(=O)CCCn1cccc(C(=O)NC2CCCCCC2)c1=O,NC(=O)NNC(=O)/C(=C/c1cn(-c2ccccc2)nc1-c1ccccc1)CC(=O)c1ccc(Cl)cc1,C19H28N2O4,C27H22ClN5O3,25,36,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0141,1962098,3279134,CC1=C2[C@H]3OC(=O)[C@@H](CSc4ccccc4Cl)[C@@H]3CC[C@@]2(C)C=CC1=O,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cncc(-c3cnc(C)c(C(F)(F)F)c3)n2)n(C)c1=O,C21H21ClO3S,C23H21F3N8O4,26,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0142,1480546,3159495,O=C1S/C(=C\c2sc(N3CCCCC3)nc2Cl)C(=O)N1Cc1ccc(F)cc1,N#C[C@H](Cc1ccc(-c2ccc3c(c2)C2(CCN(C4COC4)CC2)OC3)cc1F)NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2,C19H17ClFN3O2S2,C31H35FN4O3,28,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0143,1496498,2538362,CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)c1F,O=C1N2C[C@@H](CC[C@H]2SC(F)(F)F)N1OS(=O)(=O)O,C21H19F4N3O2,C7H9F3N2O5S2,30,19,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0144,2601175,565299,COCc1noc([C@H](C)N2CCOc3cc(OC)ccc3C2)n1,O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,C16H21N3O4,C26H32ClN3O3,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0145,3234268,1853423,CCOc1cc(-c2ccc(F)cc2)nc2cc(C(=O)NCCCc3cc[nH]n3)ccc12,CO[C@H]1COCCN(C(=O)c2cc(C)oc2C(F)(F)F)C1,C24H23FN4O2,C13H16F3NO4,31,21,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0146,3238256,1325014,N#CC1(CC(=O)N2CC=C(c3cc(NC(=O)C4CC4)nc4[nH]ccc34)CC2)CC1,O=C1OC(C(O)CO)C(C(O)CO)OC1=O,C22H23N5O2,C8H12O8,29,16,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0147,3062785,3033872,CC(=O)N[C@H]1CC[C@H](COc2ccnc(Nc3cnn(C(C)C)c3)n2)CC1,CCN1CCN(c2ccc(Nc3ncc(F)c(-c4sc5c(C6CCCC6)ccnc5c4C)n3)nc2)CC1,C19H28N6O2,C28H32FN7S,27,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0148,3113633,275172,CCn1c(=O)c(-c2ccccc2)cc2cnc(Nc3ccc(N(C)C)cn3)cc21,C=Cc1c(OCC)c(OC)c2ccccc2c1OC,C23H23N5O,C16H18O3,29,19,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0149,320037,386838,CC1=CSC(OCc2ccccc2)(c2ccc(Br)cc2)c2noc(=O)n21,CCSC(=O)c1ccc(OC)cc1,C19H15BrN2O3S,C10H12O2S,26,13,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0150,1843454,1063801,Fc1cccc(Nc2ncnc3ccc(-c4cncs4)cc23)c1,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(N6CCNCC6)cc5)nc34)CC2)no1,C17H11FN4S,C25H29BrN8O,23,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0151,330007,2297090,Cc1ccc(CN2C(=O)c3ccc(/C=C/C(=O)NO)cc3C2=O)cc1,O=C(NCCO)[C@@H]1CCCN1C(=O)N1CCCN1C(=O)[C@@H]1CCCN1C(=O)N1CCCN1C(=O)[C@@H]1CCCN1C(=O)N1CCCN1C(=O)[C@@H]1CCCN1C(=O)N1CCCN1C(=O)[C@@H]1CCCN1C(=O)N1CCCN1C(=O)[C@@H]1CCCN1C(=O)N1CCCN1C(=O)[C@@H]1CCCN1C(=O)N1CCCN1C(=O)[C@@H]1CCCN1C(=O)N1CCCN1C(=O)OCc1ccccc1,C19H16N2O4,C82H117N25O19,25,126,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0152,2906257,608172,O=C1/C(=C/c2ccc(N3CCOCC3)cc2)CCc2ccc(F)cc21,CCNC(=O)[C@H]1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)Nc5ccc(OC)cc5)cc4)ncnc32)[C@H](O)[C@@H]1O,C21H20FNO2,C26H28N8O8S,25,43,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0153,2247239,704881,COc1cc(-c2nc(-c3ccnc(C)c3)c3n2C[C@@H](CF)OCC3)ccc1Cl,O=c1oc2ccccc2n1Cc1ccccc1,C21H21ClFN3O2,C14H11NO2,28,17,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0154,1138574,1881339,CCn1c(=O)n([C@H]2CCCN(c3ccnc(-c4ccccc4F)n3)C2)c2ccccc21,CCc1nc(CC)n(CC(=O)NCc2ccccc2C)n1,C24H24FN5O,C16H22N4O,31,21,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0155,2985019,468590,C[C@@H](Cn1c(=O)[nH]/c(=N\c2ccc3c(c2)CCC3)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@@H]21,C23H23ClN4O4,C19H21NO2,32,22,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0156,614154,1204378,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)c3cc4cc(F)ccc4oc3=O)cc2)cc1,CCCNC(=O)Cn1cccc1C(=O)c1ccccc1,C23H16FNO5S,C16H18N2O2,31,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0157,3204359,214357,CC(C)c1nnc(Cn2ncc3ncc(-c4ccc(F)c(C(F)F)c4)cc32)o1,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCC3(CCc4ccccc43)CC1)[C@@H](NC(=O)N(CCc1c[nH]cn1)CCS(C)(=O)=O)C2,C19H16F3N5O,C32H47N5O5S2,28,44,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0158,2466579,1797592,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)O)ccc2n1C/C=C/CN,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C,C22H25N3O4S,C43H51N3O11,30,57,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0159,1583237,2238266,CC1(NC(=O)c2ccc(C#Cc3ccccn3)cn2)COC1,O=C1Cc2cc(Nc3nc(NCCc4c[nH]c5ccccc45)c4cc(Cl)ccc4n3)ccc2N1,C17H15N3O2,C26H21ClN6O,22,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0160,1560307,2900273,O=C1CC(=O)N(C2CCCC2)C(=O)N1Cc1cccc(Cl)c1,CCN(CC)c1ccc2nc3c4cc(OCC(=O)NCCCOc5ccc(-c6cc7ccccc7c7c6OP(=O)(O)Oc6c(-c8ccccc8)cc8ccccc8c6-7)cc5)ccc4c(=O)cc-3oc2c1,C16H17ClN2O3,C57H46N3O9P,22,70,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0161,1817533,2772659,CC1CCC(NC(=O)c2cc3cccnc3n(CCO)c2=O)CC1,C=C(C)[C@]12C[C@@H](COC(C)=O)[C@@]34OC5(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@@]1(O)[C@H]4[C@H]([C@H](C)[C@@H]1C(=O)c1ccccc1)[C@H](C)C[C@H](C(=O)c1ccccc1)[C@H](OC(C)=O)[C@@H](C(=O)c1ccccc1)CC[C@H]5O)O2,C18H23N3O3,C55H62O15,24,70,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0162,2542350,2731780,CCCOc1cccc(C(=O)Nc2c(O)c3ccc(O)cc3oc2=O)c1,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCN)NC(=O)[C@H](CCSC)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCN)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CCCN1C(=O)[C@@H](N)CCCN)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN)C(=O)O,C19H17NO6,C165H250N44O39S,26,249,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0163,2677944,1269181,CC1(C)CN(C[C@H]2C[C@@H]2C(=O)O)CC(COc2ccccc2)O1,CN(C)CCCNc1nc(NCCc2ccccc2F)nc(NCCc2ccccc2F)n1,C18H25NO4,C24H31F2N7,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0164,776664,1634085,COc1cccc(-c2cc3nc(-c4ccccc4)cc(O)n3n2)c1,O=c1c2ccccc2[nH]n1CCCO,C19H15N3O2,C10H12N2O2,24,14,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0165,2107658,2370866,Nc1ccc(-c2cccs2)cc1NC(=O)CCCCCCNC(=O)c1cccnc1,CN(C)C[C@@H]1C(=O)O[C@H]2[C@H]1CC/C(C(=O)OCCOCCOC(=O)/C1=C/CC[C@@]3(C)O[C@H]3[C@H]3OC(=O)[C@@H](CN(C)C)[C@@H]3CC1)=C\CC[C@@]1(C)O[C@@H]21.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,C23H26N4O2S,C38H56N2O11.2C4H4O4,30,59,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0166,960111,2962088,Cc1nnc(SCC(=O)Nc2sccc2C#N)n1Cc1ccccc1,CCn1nc(C(=O)NC[C@]2(O)CC[C@@H](S(C)(=O)=O)CC2)c(Cl)c1-c1ccc(CCC(F)(F)F)cc1OC,C17H15N5OS2,C24H31ClF3N3O5S,25,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0167,2276153,2621115,CCOC(=O)C1O[N+]([O-])=C(c2ccccc2)C1c1cc(OC)c2c(c1OC)OCO2,COCCNS(=O)(=O)c1cc(C(=O)N2CCCC2)cs1,C21H21NO8,C12H18N2O4S2,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0168,2668971,1999982,Cc1cc(-c2ccccc2)nc2sc(-c3ccccc3)c([O-])[n+]12,Cc1ccc(COc2ccc3nc([C@@H]4CCCC[C@H]4C(=O)O)n(Cc4ccc(Br)cc4)c3c2)nc1,C19H14N2OS,C28H28BrN3O3,23,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0169,170487,1739766,C[n+]1c(-c2ccc(C(N)=S)cc2)cn2ccccc21.Cc1ccc(S(=O)(=O)[O-])cc1,Cc1ccc(C(C2COC(C)OC2)N(C)C)cc1.Cl,C15H13N3S.C7H8O3S,C15H23NO2.ClH,30,19,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0170,1444654,2108655,Cc1ccc(Sc2ccccc2N2CCCNCC2)c(C)c1.Cl,COc1ccc(-c2ccc(F)c(F)c2)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,C19H24N2S.ClH,C25H17F2N3O5S,23,36,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0171,2453618,3236262,CC(C)c1ccc(-c2nnc(NC(=O)c3cn4ccccc4n3)s2)cc1,CC(C)NC(=O)Cc1nn(-c2ccc(CCN3CCC(C(F)(F)F)CC3)cc2)c(=O)n1-c1cccc(Cl)c1,C19H17N5OS,C27H31ClF3N5O2,26,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0172,2659001,3097681,Cn1ncc(NC(=O)C(C)(C)c2ccc(Cl)cc2F)cc1=O,CC(C)C[C@H](C)Oc1cc(-n2nc(C(C)C)n(C)c2=O)c(F)cc1C(=O)Nc1cc[nH]n1,C15H15ClFN3O2,C22H29FN6O3,22,32,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0173,1033890,1854420,CCCOC(=O)c1c(NC(=O)CCCn2nc([N+](=O)[O-])cc2C)sc(C(=O)OC)c1C,CCN1Cc2ccccc2N(C(=O)C2CCC2)CCC1=O,C19H24N4O7S,C17H22N2O2,31,21,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0174,2967072,539379,C=CC(=O)Nc1cccc(-c2cc(-c3cncc(Cl)c3)cc3cnc(N)nc23)c1,COc1cccc2cc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](/C=N/N3C(=O)CN(Cc4ccccc4)C3=O)CCc3ccccc3)oc12,C22H16ClN5O,C36H39N5O6,29,47,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0175,1933183,3061789,CCCN1CC[C@@H]2OC[C@H](C(=O)Nc3cccnc3)C[C@@H]2C1,Cc1c(C(=O)CN2C3CCC2CC3)cc(/C=C\CCS(C)(=O)=O)n1-c1ccc(C#N)cc1,C17H25N3O2,C25H29N3O3S,22,32,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0176,2366880,2095694,CC1=C2C[C@]3(C)C(=O)C=C(C(C)C)[C@H]3C[C@H]3O[C@@]3(C)[C@@H]2CC1=O,CCCCCCCNC(=O)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,C20H26O3,C27H30N4O5,23,36,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0177,953132,2160499,COC(=O)[C@H](CCSC)NC(=O)NC1CCN(Cc2ccccc2)CC1,C[C@H](CNC(=N)N)SC[C@](C)(N)C(=O)O.Cl.Cl,C19H29N3O3S,C8H18N4O2S.2ClH,26,16,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0178,3215327,746755,Cn1cc(NC(=O)c2cnn3ccc(N[C@H]4CCCCNC4)nc23)c(C(F)(F)F)n1,CC(C)NC(=O)/C(C#N)=C/c1ccc(N(C)C)o1,C18H21F3N8O,C13H17N3O2,30,18,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0179,61816,2747732,Oc1nc2cc(Cl)cnc2c(O)c1Oc1cccc(-c2ccccc2)c1,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)CNC(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,C20H13ClN2O3,C73H116N16O19,26,108,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0180,1430696,473576,CN(C)Cc1cccc(COc2nc(N)nc3[nH]cnc23)c1,CCC1CN(S(=O)(=O)C[C@]23CC[C@H](CC2=O)C3(C)C)CCN1c1ccc(C(F)(F)F)cn1,C15H18N6O,C22H30F3N3O3S,22,32,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0181,910261,3041847,Cc1cccc(OCC(=O)Nc2ccc(NC(=O)c3ccco3)cc2)c1,NS(=O)(=O)OC[C@H]1C[C@@H](Nc2ncncc2C(=O)c2cc([C@@]3(c4cccc(Cl)c4)CCCN3)cs2)C[C@@H]1O,C20H18N2O4,C25H28ClN5O5S2,26,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0182,908268,1794601,CC(CNc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1Br,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(Cc2ccc(C(C)C)cc2)C(=N)N)[C@H]1NC(C)=O,C16H16BrN3O3,C25H38N4O4,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0183,856424,576268,CC1=C(C(=O)OC2CCCCC2)C(c2ccc(C)o2)C2=C(O)CCCC2=N1,O=C(NCCOc1ccccc1)c1cnc(N2CCN(C3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)CC2)c(Cl)c1,C22H27NO4,C31H35ClF3N5O2,27,42,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0184,545360,180458,Cl.O=C(O)[C@@H]1CCCN(CCOCCN2c3ccccc3Oc3ccccc32)C1,CC(C)NCC(O)c1ccc(O)c(CO)c1,C22H26N2O4.ClH,C12H19NO3,29,16,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0185,1012952,2134577,Cc1cccc([N+]2=C3CCCCCN3C(O)(c3cccs3)C2)c1.[Br-],CC(=O)OC[C@@]1(C)[C@@H]2CC[C@]3(C)[C@H](CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)Nc5cncc6ccccc56)CC[C@]43C)[C@@]2(C)C[C@@H](OC(C)=O)[C@@H]1OC(C)=O,C19H23N2OS.BrH,C45H60N2O7,24,54,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0186,2860394,1567286,N#C[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(c2ccccc2Cl)CC1,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)C(C)C)[C@@H](C)O)C(=O)O,C19H21ClN4O3,C104H153N25O45P2,27,176,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0187,2100681,1287127,O=C(Nc1ccc(CC2CCCN2)cc1)c1ccc(Cl)cc1,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cccc(OC(F)(F)F)c4)c3)cc12,C18H19ClN2O,C23H21F3N4O2,22,32,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0188,2153522,357923,CC(Nc1cc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1ccc(F)cc1,CCC(C#Cc1cccc(C)n1)Sc1cccc(Cl)c1,C21H20FN7O2,C17H16ClNS,31,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0189,999,2236271,Nc1nc(O)c2cc(Sc3ccc4ccccc4c3)ccc2n1,c1ccc(CCCNc2ncnc3cc(OCC4CCN(CCNc5ccnc6ccccc56)CC4)ccc23)cc1,C18H13N3OS,C34H38N6O,23,41,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0190,430706,1697893,OC[C@H]1O[C@@H](n2cnc3c(N4CCc5ccccc5C4)ncnc32)[C@H](O)[C@@H]1O,CC(C)CC12CN3CCN(CC(C3)/C1=N/O)C2,C19H21N5O4,C13H23N3O,28,17,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0191,241275,1066792,CCCCCCCCCCC=C=CCOCc1ccc(CCC(=O)O)cc1,CCCNC(=O)CCCCCNC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]2C)C[C@@]1(C)OC,C24H36O3,C48H87N3O15,27,66,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0192,52841,246259,C=C(C(=O)c1ccc(OC)cc1)n1cnc2ccccc2c1=O,COc1ccc(-c2[nH]c3ccccc3c2CCNCCCCc2ccc(N)cc2)cc1OC,C18H14N2O3,C28H33N3O2,23,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0193,800591,2857402,CCOc1ccc(S(=O)(=O)NCCC(=O)N2CCN(c3ccccc3O)CC2)cc1,COc1ccc2c3c1-c1ccccc1CC3NCC2,C21H27N3O5S,C17H17NO,30,19,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0194,2194397,906274,COc1cncc(C2=CC[C@H]3[C@@H]4CCC5C[C@@H](NC(C)=O)CC[C@]5(C)[C@H]4CC[C@]23C)c1,O=S(=O)(c1c[nH]cn1)N1CCN(c2ccccc2)CC1,C27H38N2O2,C13H16N4O2S,31,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0195,1918230,714849,COc1cc(N2C[C@H]3CCC[C@@H](CN(C)C)[C@H]3C2)ncn1.O=C(O)C(F)(F)F,COc1cnc(O[C@@H]2CC3C(=O)N[C@]4(C(=O)NS(=O)(=O)C5CC5)C[C@H]4/C=C\CCCCC[C@H](NC(=O)Nc4ccc5c(c4)B(O)OC5)C(=O)N3C2)c2cc(Cl)ccc12,C16H26N4O.C2HF3O2,C39H44BClN6O10S,28,58,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0196,191426,632099,CS(=O)(=O)c1ccc(-c2cnc(CO)n2-c2ccc(F)cc2)cc1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCNCC(=O)Nc3ccc4ccccc4c3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)NC(=O)[C@H](C)[C@@H](O)[C@]1(C)O,C17H15FN2O3S,C52H82N4O15,24,71,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
